Strouse Cat ID,Item Name/Number,Vendor Name/Code,Primary Units Type,Primary Units Type ID,Department,Location,Track Landed Cost,Costing Method,Cost Category,Purchase Description,Use Bin,Purchase Price,Vendor 1 Name,Vendor 1 Id,Vendor 1 Subsidiary,Vendor 1 Preferred,Vendor 1 Purchase Price,Bin Number,Preferred (Per Location),COGS Account,Asset Account,Income Account,Tax Schedule
1951,966NP-W3,966NP,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 100, 62#DK (unprinted)",TRUE,0.115662963,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.115662963,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2030,5925-W10.236,5925,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"25 mil, D/C Black Acrylic , VHB ",TRUE,3.97730016,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,3.97730016,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2084,2 mil T50-W4,2 mil T50,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,Poly Liner Tight Release,TRUE,0.0383328,Solutia Performance Films,1059,The Strouse Corporation,TRUE,0.0383328,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2176,371-W5.669,371,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"Clear Polypropylene, Hot melt rubber",TRUE,0.041574782,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.041574782,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2186,4994-W6,4994,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,55# C2S Silicone Release Liner,TRUE,0.076064866,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.076064866,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2216,2AFR White-W60,2AFR White,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"Foam, 1/8"" 2AFR White Volara w/PSA-60 - LOG",TRUE,3.1813,Rubberlite,3303,The Strouse Corporation,TRUE,3.1813,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2217,9828-W3.125,9828,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"3.5 mil, PET, D/C, 340, 55# DK",TRUE,0.069194444,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.069194444,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2247,5952-W6.25,5952,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"45 mil, D/C Acrylic Foam, VHB",TRUE,4.08267037,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,4.08267037,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2257,9828-W2,9828,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"3.5 mil, PET, D/C, 340, 55# DK",TRUE,0.044283889,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.044283889,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2265,9472-W6,9472,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, 300, 60#DK",TRUE,0.833906852,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.833906852,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2267,9471LE-W4,9471LE,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 300LSE, 58#PCK",TRUE,0.208397222,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.208397222,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2291,HDS-90-W2.25,HDS-90,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,Silicone Free Release Liner,TRUE,0.03753,Classic Printers & Converters,3331,The Strouse Corporation,TRUE,0.03753,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2300,4712Y-W16,4712Y,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, Rubber, Linered Yellow Vinyl Tape",TRUE,1.246137593,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.246137593,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2305,467MP-W12,467MP,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 200MP, 58# PCK",TRUE,0.656538889,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.656538889,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2312,467MP-W3,467MP,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 200MP, 58# PCK",TRUE,0.163045139,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.163045139,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2316,4017-2/90-W56,4017-2/90,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,90 lb. C2S Silicone Release Liner - LOG,TRUE,0.9744,The Griff Network,3251,The Strouse Corporation,TRUE,0.9744,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2318,9472LE-W6,9472LE,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, 300LSE, 58# PCK",TRUE,0.467666667,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.467666667,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2323,MYP-3RS-W1,MYP-3RS,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,Silicone Adhesive Tape - Red,TRUE,0.041203704,Adhesive Tape Products,3237,The Strouse Corporation,TRUE,0.041203704,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2347,1.5 mil PET-W6.25,1.5 mil PET,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,1.5 mil Poly C1S Release Liner,TRUE,0.027,The Griff Network,3251,The Strouse Corporation,TRUE,0.027,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2367,U6203-W1.75,U6203,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,Urethane Foam w/Acrylic PSA,TRUE,0.8332,Pres-On Tape and Gaskets,3306,The Strouse Corporation,TRUE,0.8332,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2371,4737T-W0.75,4737T,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"5.1 mil, Vinyl Masking, Fine Line Trans. Blue, Rubber",TRUE,0.153237963,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.153237963,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2390,427-W6,427,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil Aluminum Foil, (linered)",TRUE,1.017261111,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.017261111,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2403,11 mil Brown-W6.25,11 mil Brown,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,11 mil Brown Tag Silicone Release Liner,TRUE,0.1749975,The Griff Network,3251,The Strouse Corporation,TRUE,0.1749975,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2405,467MP-W24,467MP,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 200MP, 58# PCK",TRUE,1.459222222,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.459222222,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2409,9471LE-W3.5,9471LE,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 300LSE, 58#PCK",TRUE,0.182037037,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.182037037,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2412,24950-W6,24950,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,7300 Series C1S Polyester Release Liner,TRUE,0.027595652,"Loparex, LLC.",3287,The Strouse Corporation,TRUE,0.027595652,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2415,375 Clear-W1.889,375 Clear,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"3.1 mil, Clear Box Sealing",TRUE,0.021007317,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.021007317,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2426,42 lb. C1S S0-W4.5,42 lb. C1S S0,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,2.5 mil 4 2# Easy Release Liner,TRUE,0.015444,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.015444,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2427,42 lb. C1S S0-W6,42 lb. C1S S0,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,2.5 mil 42# Easy Release Liner,TRUE,0.031176,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.031176,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2431,7323-W5.25,7323,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil Bright Silver PET, TT, 300, 55# DK",TRUE,0.225754169,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.225754169,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2442,54 lb. C1S S0-W5,54 lb. C1S S0,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Easy Release C1S Liner,TRUE,0.01506,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.01506,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2443,54 lb. C1S SL4 (S38)-W9,54 lb. C1S SL4 (S38),Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Medium Release C1S Liner,TRUE,0.0314172,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.0314172,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2444,54 lb. C1S SL4 (S38)-W7.5,54 lb. C1S SL4 (S38),Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Medium Release C1S Liner,TRUE,0.0369,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.0369,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2445,54 lb. C1S SL4 (S38)-W10.25,54 lb. C1S SL4 (S38),Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Medium Release C1S Liner,TRUE,0.043542,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.043542,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2453,TT400 V344 60 LA PFW-W2.84375,TT400 V344 60 LA PFW,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,TT400 V344 60 LA PFW,TRUE,0.145371429,"FLEXcon Company, Inc.",3247,The Strouse Corporation,TRUE,0.145371429,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2465,5180-W1.5,5180,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"3.5 mil, Teflon PTFE, Silicone Adhesive",TRUE,0.609351852,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.609351852,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2494,1509-W7.5,1509,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,Medical Tape,TRUE,0.463770417,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.463770417,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2495,4712C-W3.25,4712C,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, Rubber, Linered Clear Vinyl",TRUE,0.57724537,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.57724537,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2530,9472LE-W24,9472LE,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, 300LSE, 58# PCK",TRUE,2.445722222,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,2.445722222,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2540,54 lb. C1S S0-W6,54 lb. C1S S0,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Easy Release C1S Liner,TRUE,0.0242208,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.0242208,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2560,966NP-W5.328,966NP,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 100, 62#DK (unprinted)",TRUE,0.205611111,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.205611111,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2581,42 lb. C1S S0-W3,42 lb. C1S S0,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,2.5 mil 42# Easy Release Liner,TRUE,0.011272727,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.011272727,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2594,2364-W59.9213,2364,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"6.5 mil, Crepe Masking, Nat. Syn. Rubber Blend - JUMBO",TRUE,0.750349224,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.750349224,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2601,2364-W5,2364,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"6.5 mil, Crepe Masking, Nat. Syn. Rubber Blend",TRUE,0.19363,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.19363,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2616,7600-W10,7600,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"3.5 mil, White Gloss Vinyl, 500, 43# DK",TRUE,0.3754829,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.3754829,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2635,54 lb. C1S S0-W5.5,54 lb. C1S S0,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Easy Release C1S Liner,TRUE,0.0191994,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.0191994,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2637,4994-W2.5,4994,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,55# C2S Silicone Release Liner,TRUE,0.031693716,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.031693716,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2640,231-W60.629,231,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"6.1 mil, Rubber, Tan Masking - JUMBO",TRUE,0.582038395,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.582038395,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2651,54 lb. C1S S0-W3,54 lb. C1S S0,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Easy Release C1S Liner,TRUE,0.0121104,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.0121104,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2659,SJ3571-W1,SJ3571,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"Loop, Hi Performance & Temp, VHB PSA  Black",TRUE,1.013683333,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.013683333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2667,2364-W3.5,2364,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"6.5 mil, Crepe Masking, Nat. Syn. Rubber Blend",TRUE,0.095748657,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.095748657,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2672,4935-W1.5,4935,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"3 mil PET, Non Silicone",TRUE,0.134361111,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.134361111,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2682,213-W48,213,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,High Performance Masking Tape - JUMBO  6.5 mil,TRUE,4.411768519,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,4.411768519,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2712,4935-W2.125,4935,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"3 mil PET, Non Silicone",TRUE,0.268853333,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.268853333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2713,4935-W1,4935,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"3 mil PET, Non Silicone",TRUE,0.089574074,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.089574074,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2718,24S56W-Perf12-W12,24S56W-Perf12,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"White Protective Polyethylene, Perfed every 12""",TRUE,0.232088415,"Pregis PolyMask, Inc.",4045,The Strouse Corporation,TRUE,0.232088415,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2721,FLX000306-W3,FLX000306,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,DPM FW Flex White Vinyl Hi-Perf Adh Roll Liner,TRUE,0.05652,"FLEXcon Company, Inc.",3247,The Strouse Corporation,TRUE,0.05652,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2742,42 lb. C1S S0-W6.5,42 lb. C1S S0,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,2.5 mil 42# Easy Release Liner,TRUE,0.02418,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.02418,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2775,FLX000306-W4.75,FLX000306,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,DPM FW Flex White Vinyl Hi-Perf Adh Roll Liner,TRUE,0.09519,"FLEXcon Company, Inc.",3247,The Strouse Corporation,TRUE,0.09519,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2792,468MP-W12,468MP,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, 200MP, 58#PCK",TRUE,1.008876296,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.008876296,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2819,42 lb. C1S S0-W1.5,42 lb. C1S S0,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,2.5 mil 42# Easy Release Liner,TRUE,0.005148,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.005148,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2821,78 lb. C1S S45-W15,78 lb. C1S S45,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,4.4 mil 78 lb. Medium Release C1S Liner,TRUE,0.06426,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.06426,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2823,9471LE-W6,9471LE,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 300LSE, 58#PCK",TRUE,0.298509547,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.298509547,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2829,7876-W4.5,7876,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"Clear 2 mil PET, 350, 55#DK.",TRUE,0.212682494,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.212682494,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2838,54 lb. C1S SL4 (S38)-W3.625,54 lb. C1S SL4 (S38),Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Medium Release C1S Liner,TRUE,0.015399,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.015399,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2847,5905Cpvc-W5.905 - CatID-2847,5905Cpvc,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,Clear UPVC,TRUE,0.021250385,Adhesive Tape Products,3237,The Strouse Corporation,TRUE,0.021250385,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2852,MBDestan0240500-W24,MBDestan0240500,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,"CSM - Monterey Bay Tan, No Power Film",TRUE,0,"Infrared Tools, LLC ( IR.TOOLS )",3581,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2866,54 lb. C1S S0-W4,54 lb. C1S S0,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Easy Release C1S Liner,TRUE,0.021168,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.021168,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
2875,I86-IR48-00C150-W0.75,I86-IR48-00C150,Length Units,7,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - Night Vision Material                           P/N-IR-IFF-ACU075P/B,TRUE,0,AirBoss Defense Group / Immediate Response Technologies,3571,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
